,Text,Tag,Value,doc_id,ID,Prediction
35,(2) 一般競争入札参加申請書及び機構の指定する事前提出書類を提出期限までに提出した者,,,300366166,300366166-36,
36,(3) 当機構工事請負契約に係る指名停止等措置要領（2004年（財経）要領第28号）及び九州支部請負業者指名停止等事務処理に関する要領（2013年（総務）要領第55号）に基づく、指名停止期間中でないこと。,,,300366166,300366166-37,
37,(4) 現在、国又は政府関係機関等から補助金停止又は契約に係る指名停止等の行政処分を受けている期間中でないこと。,,,300366166,300366166-38,
38,(5) 重要事項説明を受けた者であること。,,,300366166,300366166-39,
39,3. 入札手続等,,,300366166,300366166-40,
40,(1) 問い合わせ先,,,300366166,300366166-41,
41,①入札に関すること,,,300366166,300366166-42,
42,〒812-0011,,,300366166,300366166-43,
43,福岡県福岡市博多区博多駅前二丁目19番24号 大博センタービル10階,入札書送付先;資格申請送付先,120011福岡県福岡市博多区博多駅前二丁目19番24号大博センタービル10階;120011福岡県福岡市博多区博多駅前二丁目19番24号大博センタービル10階,300366166,300366166-44,
44,独立行政法人石油天然ガス・金属鉱物資源機構,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構独立行政法人石油天然ガス・金属鉱物資源機構;独立行政法人石油天然ガス・金属鉱物資源機構独立行政法人石油天然ガス・金属鉱物資源機構;独立行政法人石油天然ガス・金属鉱物資源機構独立行政法人石油天然ガス・金属鉱物資源機構,300366166,300366166-45,
45,九州支部総務部契約課 野田、江口,,,300366166,300366166-46,
46,Tel 092-411-7832 Fax 092-471-6975,質問箇所TEL/FAX,092-411-7832092-471-6975,300366166,300366166-47,
47,※お問い合わせはできる限りFaxでお願いします。,,,300366166,300366166-48,
48,受付時間は、9時から17時までとします。,,,300366166,300366166-49,
49,（ただし、平日12時15分から13時及び土曜日、日曜日、国民の祝日を除く）,,,300366166,300366166-50,
50,②物件概要に関すること,,,300366166,300366166-51,
51,〒812-0011,,,300366166,300366166-52,
52,福岡県福岡市博多区博多駅前二丁目19番24号 大博センタービル10階,入札書送付先;資格申請送付先,120011福岡県福岡市博多区博多駅前二丁目19番24号大博センタービル10階;120011福岡県福岡市博多区博多駅前二丁目19番24号大博センタービル10階,300366166,300366166-53,
53,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366166,300366166-54,
54,九州支部総務部総務課 平川、中島,,,300366166,300366166-55,
55,Tel 092-411-7831 Fax 092-471-6975,質問箇所TEL/FAX,l092-411-7831Fax092-471-6975,300366166,300366166-56,
56,※お問い合わせはできる限りFaxでお願いします。,,,300366166,300366166-57,
57,受付時間は、9時から17時までとします。,,,300366166,300366166-58,
58,（ただし、平日12時15分から13時及び土曜日、日曜日、国民の祝日を除く）,,,300366166,300366166-59,
59,(2) 入札説明書等の交付,,,300366166,300366166-60,
60,3.(1)の場所で令和2年3月18日（水）17時まで交付します。,仕様書交付期限,令和2年3月18日(水)17時,300366166,300366166-61,
61,なお、入札説明会は行いません。,,,300366166,300366166-62,
62,重要事項等の説明については、入札説明書等の交付の際に個別に説明しますので、事,,,300366166,300366166-63,
63,前に3.(1)の問い合わせ先までご連絡をお願いします。,,,300366166,300366166-64,
64,(3) 希望者に対する現地内覧会,,,300366166,300366166-65,
65,①日時,,,300366166,300366166-66,
66,令和2年3月10日（火）14時00分～15時00分,仕様書交付期限,令和2年3月10日（火）14時00分時00分令和2年3月日（）1時00分,300366166,300366166-67,
67,対象物件の状況等を確認いただくため、入札参加希望者に対し現地内覧会を実施,,,300366166,300366166-68,
68,しますので、内容を理解出来る方の出席をお願い致します。,,,300366166,300366166-69,
69,②参加の申し込み,,,300366166,300366166-70,
70,現地内覧会への参加を希望する者は、令和2年3月6日（金）17時00分までに、,,,300366166,300366166-71,
71,入札説明書に添付している「現地内覧会参加申込書」をFaxにて上記3.(1)①宛に提,,,300366166,300366166-72,
72,出して下さい。,,,300366166,300366166-73,
73,(4) 入札の日時等,,,300366166,300366166-74,
74,①日時及び場所,,,300366166,300366166-75,
75,令和2年3月24日（火）13時30分,開札日時,令和2年3月24日（火）13時30分,300366166,300366166-76,
76,福岡県福岡市博多区博多駅前二丁目19番24号 大博センタービル10階,開札場所,福岡県福岡市博多区博多駅前二丁目19番24号大博センタービル10階,300366166,300366166-77,
77,独立行政法人石油天然ガス・金属鉱物資源機構九州支部 第2・3会議室,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構九州支部第2・3会議室,300366166,300366166-78,
78,②参加の申し込み,,,300366166,300366166-79,
79,入札参加希望者は、令和2年3月18日（水）17時00分までに、上記3.(1)①宛に下記1）、2）の書類を郵送（信書として送達し、かつ、配達の記録が残る方法）又は持参により提出することとし、電送によるものは受け付けません。,資格申請締切日時,令和2年3月18日(水)17時00分,300366166,300366166-80,
80,1）一般競争入札参加申請書（入札説明書等の交付時に配布します。）,,,300366166,300366166-81,
81,2）その他の事前提出書類（入札説明書等の交付時に配布します。）,,,300366166,300366166-82,
82,・誓約書,,,300366166,300366166-83,
83,・入札保証金振込完了届,,,300366166,300366166-84,
84,③入札時に必要な書類,,,300366166,300366166-85,
85,ｱ）入札書,,,300366166,300366166-86,
86,ｲ）代表者印の印鑑証明書原本（発行後3ヶ月以内のもの）,,,300366166,300366166-87,
87,ｳ）委任状（代理人により入札を行う場合）,,,300366166,300366166-88,
88,ｴ）3.(2)の際に貸与された契約書案等,,,300366166,300366166-89,
89,4. 入札方法等,,,300366166,300366166-90,
90,(1) 入札執行回数は、1回を限度とします。,,,300366166,300366166-91,
91,(2) 入札書に記載された金額をもって契約金額とするので、見積もった契約希望金額を入札書に記載してください。,,,300366166,300366166-92,
92,5. 入札保証金及び契約保証金,,,300366166,300366166-93,
93,①入札保証金,,,300366166,300366166-94,
94,・入札金額の5%以上（銀行振込により入札保証金を納付し、3.(4) 2）に指定する入札,,,300366166,300366166-95,
95,保証金振込完了届に振込を証明する書類を添付して提出してください。）,,,300366166,300366166-96,
96,・入札保証金の振込手数料は参加を希望する者の負担とします。,,,300366166,300366166-97,
97,・入札保証金の振込口座,,,300366166,300366166-98,
98,三井住友銀行 東京公務部,資格申請送付先部署/担当者名,住東京公務部,300366166,300366166-99,
99,普通 170970,,,300366166,300366166-100,
100,ﾄﾞｸ)ｾｷﾕﾃﾝﾈﾝｶﾞｽ.ｷﾝｿﾞｸｺｳﾌﾞﾂｼｹﾞﾝｷｺｳ,質問箇所所属/担当者,.,300366166,300366166-101,
101,・入札保証金は、落札者を除き、入札者が指定する金融機関の預金口座へ後日振り込む,,,300366166,300366166-102,
102,方法により返還します。,,,300366166,300366166-103,
103,なお、落札者の決定を留保した場合は、落札者を決定するまでの間、当該物件の入,,,300366166,300366166-104,
104,札者に係る入札保証金の返還を留保します。ただし、開札後、落札者の決定を留保し,,,300366166,300366166-105,
